row,Loan.Id,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,IntRatePrim,DebtToIncPrim,LoanPurposeRank,EmpYrs,InquiresRank,AvgIntFICO,HomeOwner,LoanLength,FICOBeg,FICOEnd,MoInc,EmpYrsMod
158,29812,8000,8000,13.49%,36 months,debt_consolidation,14.92%,CO,RENT,5000,685-689,18,4786,1,2 years,13,14,1,2,B,14,0,36,685,689,5000,2
159,56991,15000,15000,18.25%,36 months,credit_card,9.73%,GA,MORTGAGE,5000,660-664,11,14596,0,8 years,18,9,2,8,A,18,1,36,660,664,5000,8
160,62537,7000,7000,17.77%,36 months,other,32.25%,NY,RENT,3333.33,665-669,12,35604,3,7 years,17,32,3,7,Z,17,0,36,665,669,3333.33,7
161,22858,8400,8400,6.92%,36 months,renewable_energy,13.30%,MD,RENT,3000,745-749,9,6998,1,1 year,6,13,0,1,B,9,0,36,745,749,3000,1
162,78602,15000,15000,7.90%,36 months,debt_consolidation,18.62%,PA,MORTGAGE,4500,740-744,10,17212,0,7 years,7,18,1,7,A,9,1,36,740,744,4500,7
163,93778,15000,14925,14.33%,36 months,debt_consolidation,13.30%,TX,RENT,5000,665-669,7,11368,1,< 1 year,14,13,1,0,B,17,0,36,665,669,5000,0
164,87504,2800,2800,10.16%,36 months,major_purchase,12%,NY,RENT,2083.33,695-699,7,7261,0,< 1 year,10,12,5,0,A,14,0,36,695,699,2083.33,0
165,92105,7750,7750,16.29%,36 months,debt_consolidation,26.74%,FL,MORTGAGE,2916.67,680-684,18,17102,0,5 years,16,26,1,5,A,15,1,36,680,684,2916.67,5
166,59387,4500,4500,8.90%,36 months,credit_card,18.18%,UT,RENT,2166.67,700-704,8,5361,0,4 years,8,18,2,4,A,13,0,36,700,704,2166.67,4
167,6067,17500,17375,12.53%,36 months,debt_consolidation,21.63%,CO,RENT,3666.67,715-719,7,20010,0,6 years,12,21,1,6,A,11,0,36,715,719,3666.67,6
168,62445,18000,18000,15.31%,60 months,debt_consolidation,4.93%,CA,RENT,5258.5,710-714,6,11596,0,10+ years,15,4,1,11,A,12,0,60,710,714,5258.5,11
169,35834,15000,14975,15.27%,60 months,debt_consolidation,17.90%,PA,MORTGAGE,2748,720-724,14,7956,1,6 years,15,17,1,6,B,11,1,60,720,724,2748,6
170,24320,6000,6000,15.23%,36 months,credit_card,19.57%,KS,OWN,4583.33,665-669,13,8077,1,1 year,15,19,2,1,B,17,1,36,665,669,4583.33,1
171,68821,11500,11475,11.14%,36 months,credit_card,28.25%,CA,RENT,2750,700-704,6,9079,0,5 years,11,28,2,5,A,13,0,36,700,704,2750,5
172,96988,10000,10000,13.11%,36 months,credit_card,7.56%,PA,RENT,2500,685-689,8,10906,0,7 years,13,7,2,7,A,14,0,36,685,689,2500,7
173,47002,12000,12000,8.90%,36 months,credit_card,12.46%,MD,RENT,5000,725-729,5,13940,0,10+ years,8,12,2,11,A,10,0,36,725,729,5000,11
174,53897,10000,10000,12.12%,36 months,debt_consolidation,18.40%,CA,MORTGAGE,5000,685-689,7,13202,0,10+ years,12,18,1,11,A,14,1,36,685,689,5000,11
175,40136,35000,34975,21.28%,60 months,debt_consolidation,18.21%,AL,RENT,7916.67,680-684,8,19789,2,10+ years,21,18,1,11,C,15,0,60,680,684,7916.67,11
176,14952,7200,7100,10.38%,60 months,major_purchase,17.97%,PA,RENT,3000,750-754,7,2753,1,2 years,10,17,5,2,B,8,0,60,750,754,3000,2
177,40856,4000,3975,7.90%,60 months,car,4.48%,TX,OWN,4000,800-804,16,6696,0,< 1 year,7,4,0,0,A,7,1,60,800,804,4000,0
178,4938,5300,5200,11.14%,36 months,debt_consolidation,8.47%,UT,MORTGAGE,8333.33,740-744,5,73258,1,3 years,11,8,1,3,B,9,1,36,740,744,8333.33,3
179,59272,1200,1200,7.62%,36 months,other,8.69%,NY,MORTGAGE,3833.33,730-734,14,350,1,7 years,7,8,3,7,B,9,1,36,730,734,3833.33,7
180,80512,2500,2500,11.14%,36 months,major_purchase,10.08%,CA,RENT,4333.33,720-724,4,4922,0,3 years,11,10,5,3,A,11,0,36,720,724,4333.33,3
181,82071,17000,16975,14.33%,36 months,debt_consolidation,26.35%,MN,OWN,7500,700-704,21,39130,3,10+ years,14,26,1,11,Z,13,1,36,700,704,7500,11
182,90748,16000,16000,7.90%,36 months,credit_card,12.30%,CA,MORTGAGE,8416.67,695-699,14,21913,1,5 years,7,12,2,5,B,14,1,36,695,699,8416.67,5
183,42319,10000,9950,12.69%,36 months,debt_consolidation,3.80%,CA,MORTGAGE,6666.67,695-699,8,7967,1,3 years,12,3,1,3,B,14,1,36,695,699,6666.67,3
184,81914,5000,5000,10.16%,36 months,debt_consolidation,24.50%,AL,MORTGAGE,6250,700-704,9,33705,0,6 years,10,24,1,6,A,13,1,36,700,704,6250,6
185,97954,4375,4375,19.05%,36 months,credit_card,9.09%,CA,RENT,2916.67,670-674,9,6944,2,6 years,19,9,2,6,C,16,0,36,670,674,2916.67,6
186,41074,8500,8475,6.03%,36 months,home_improvement,12.33%,MO,MORTGAGE,6100,745-749,17,6370,0,10+ years,6,12,4,11,A,9,1,36,745,749,6100,11
187,30600,12000,12000,16.89%,60 months,small_business,15.24%,OH,MORTGAGE,7500,675-679,14,28589,2,3 years,16,15,0,3,C,15,1,60,675,679,7500,3
188,4909,6200,6100,8.59%,36 months,other,19.10%,WI,RENT,5000,740-744,17,9367,0,1 year,8,19,3,1,A,9,0,36,740,744,5000,1
189,63340,7000,7000,18.49%,36 months,debt_consolidation,18.90%,AR,MORTGAGE,2000,660-664,10,7315,2,1 year,18,18,1,1,C,18,1,36,660,664,2000,1
190,35313,20800,20800,12.69%,60 months,debt_consolidation,7.08%,GA,MORTGAGE,6541.67,730-734,9,13197,0,1 year,12,7,1,1,A,9,1,60,730,734,6541.67,1
191,45225,19200,19200,13.11%,60 months,other,3.45%,IL,MORTGAGE,8333.33,745-749,14,50625,3,2 years,13,3,3,2,Z,9,1,60,745,749,8333.33,2
192,98090,22000,22000,15.80%,60 months,debt_consolidation,21.32%,KY,MORTGAGE,5416.67,700-704,9,10267,1,10+ years,15,21,1,11,B,13,1,60,700,704,5416.67,11
193,71142,15000,15000,19.05%,36 months,debt_consolidation,24.88%,AZ,RENT,6000,675-679,12,12162,0,1 year,19,24,1,1,A,15,0,36,675,679,6000,1
194,5282,7000,6965.1,19.47%,36 months,debt_consolidation,17.08%,NJ,RENT,5000,665-669,11,13859,0,3 years,19,17,1,3,A,17,0,36,665,669,5000,3
195,52333,20000,20000,8.90%,36 months,credit_card,17.08%,CO,RENT,4916.67,730-734,10,14952,2,4 years,8,17,2,4,C,9,0,36,730,734,4916.67,4
196,15274,2000,2000,6.17%,36 months,moving,18.35%,WA,RENT,5733.58,745-749,9,21998,0,3 years,6,18,0,3,A,9,0,36,745,749,5733.58,3
197,32037,18000,17738.58,10.59%,60 months,major_purchase,15.03%,OH,MORTGAGE,4000,755-759,9,6718,0,10+ years,10,15,5,11,A,8,1,60,755,759,4000,11
198,6528,20800,20775,11.48%,36 months,home_improvement,21.77%,CA,OWN,11666.67,790-794,6,682,1,10+ years,11,21,4,11,B,7,1,36,790,794,11666.67,11
199,10487,9000,8875,7.88%,36 months,debt_consolidation,14.51%,MA,MORTGAGE,5708.33,725-729,9,12217,0,7 years,7,14,1,7,A,10,1,36,725,729,5708.33,7
200,64690,6000,6000,14.09%,36 months,credit_card,22.50%,UT,RENT,2666.67,670-674,18,5955,0,10+ years,14,22,2,11,A,16,0,36,670,674,2666.67,11
201,66605,5000,5000,15.80%,36 months,debt_consolidation,34.20%,CA,RENT,3750,665-669,18,5414,3,3 years,15,34,1,3,Z,17,0,36,665,669,3750,3
202,18512,12000,11975,14.83%,60 months,credit_card,22.31%,CA,RENT,4186,685-689,9,9398,0,3 years,14,22,2,3,A,14,0,60,685,689,4186,3
203,1173,7000,1998,8.00%,36 months,credit_card,6.36%,AZ,MORTGAGE,7583.33,750-754,9,21135,0,10+ years,8,6,2,11,A,8,1,36,750,754,7583.33,11
204,22150,6000,5950,10.00%,36 months,major_purchase,8.74%,FL,MORTGAGE,15416.67,715-719,9,105730,1,10+ years,10,8,5,11,B,11,1,36,715,719,15416.67,11
205,104008,17000,16975,13.98%,36 months,debt_consolidation,17.65%,TX,MORTGAGE,9166.67,700-704,14,16230,4,3 years,13,17,1,3,Z,13,1,36,700,704,9166.67,3
206,4665,12000,11975,8.94%,36 months,credit_card,18.99%,TX,RENT,4750,750-754,13,25577,1,4 years,8,18,2,4,B,8,0,36,750,754,4750,4
207,43053,16350,16350,7.90%,36 months,credit_card,25.03%,MN,OWN,4541.67,730-734,7,25731,0,9 years,7,25,2,9,A,9,1,36,730,734,4541.67,9
208,59192,20000,20000,7.90%,36 months,debt_consolidation,20.04%,TX,MORTGAGE,4625,755-759,14,31335,1,10+ years,7,20,1,11,B,8,1,36,755,759,4625,11
209,80538,12300,12300,12.12%,36 months,debt_consolidation,10.01%,CA,RENT,6583.33,690-694,15,12450,0,1 year,12,10,1,1,A,14,0,36,690,694,6583.33,1
210,78519,4800,4800,13.11%,36 months,moving,4.61%,TX,RENT,2666.67,690-694,3,7911,0,< 1 year,13,4,0,0,A,14,0,36,690,694,2666.67,0
211,48236,14500,14500,7.90%,36 months,credit_card,11.96%,IL,RENT,4500,735-739,8,16398,0,6 years,7,11,2,6,A,9,0,36,735,739,4500,6
212,51833,4200,4200,8.90%,36 months,debt_consolidation,10.43%,CA,MORTGAGE,2254,700-704,7,4490,0,n/a,8,10,1,n/a,A,13,1,36,700,704,2254,-1
213,69446,22250,22250,14.09%,36 months,credit_card,32.10%,MN,MORTGAGE,6583.33,690-694,18,44868,0,10+ years,14,32,2,11,A,14,1,36,690,694,6583.33,11
214,18161,8000,8000,14.09%,36 months,home_improvement,7.68%,IL,RENT,25000,675-679,6,28579,1,8 years,14,7,4,8,B,15,0,36,675,679,25000,8
215,78856,8325,8325,17.77%,36 months,debt_consolidation,20.75%,MO,RENT,2000,665-669,7,7676,0,< 1 year,17,20,1,0,A,17,0,36,665,669,2000,0
216,48412,14000,14000,13.11%,36 months,debt_consolidation,8.12%,CA,OWN,10416.67,730-734,4,4776,0,7 years,13,8,1,7,A,9,1,36,730,734,10416.67,7
217,60192,9000,9000,10.16%,36 months,debt_consolidation,3.98%,MD,MORTGAGE,6000,705-709,6,5659,0,7 years,10,3,1,7,A,12,1,36,705,709,6000,7
218,97275,16000,16000,13.11%,36 months,credit_card,17.61%,GA,MORTGAGE,6083.33,680-684,13,15148,0,2 years,13,17,2,2,A,15,1,36,680,684,6083.33,2
219,103218,15200,13694.22,11.14%,36 months,credit_card,14.50%,AZ,MORTGAGE,7916.67,760-764,7,217827,2,6 years,11,14,2,6,C,8,1,36,760,764,7916.67,6
220,39722,24000,24000,10.65%,36 months,debt_consolidation,14.80%,CA,RENT,3750,725-729,5,24708,0,10+ years,10,14,1,11,A,10,0,36,725,729,3750,11
221,54880,16450,16450,15.31%,36 months,debt_consolidation,11.66%,OH,MORTGAGE,6666.67,685-689,8,12697,3,9 years,15,11,1,9,Z,14,1,36,685,689,6666.67,9
222,81508,7500,7500,12.12%,36 months,home_improvement,26.56%,NH,MORTGAGE,5000,710-714,8,9047,1,10+ years,12,26,4,11,B,12,1,36,710,714,5000,11
223,98671,4750,4750,22.47%,36 months,debt_consolidation,24.45%,UT,RENT,1333.33,665-669,9,4752,2,< 1 year,22,24,1,0,C,17,0,36,665,669,1333.33,0
224,80765,6500,6500,7.90%,36 months,debt_consolidation,12.56%,AR,RENT,6750,720-724,17,33229,0,8 years,7,12,1,8,A,11,0,36,720,724,6750,8
225,103835,5500,5450,18.67%,60 months,debt_consolidation,17.71%,NY,RENT,1750,660-664,6,4492,6,2 years,18,17,1,2,Z,18,0,60,660,664,1750,2
226,59041,9600,9600,6.03%,36 months,home_improvement,7.52%,AL,MORTGAGE,6250,750-754,7,765,0,< 1 year,6,7,4,0,A,8,1,36,750,754,6250,0
227,62747,12000,11975,12.12%,36 months,major_purchase,31.34%,NY,OWN,4166.67,710-714,21,28703,2,3 years,12,31,5,3,C,12,1,36,710,714,4166.67,3
228,34051,2000,2000,7.51%,36 months,other,16.73%,CA,RENT,1500,730-734,5,2925,0,4 years,7,16,3,4,A,9,0,36,730,734,1500,4
229,99360,18000,18000,24.89%,60 months,moving,14.88%,VT,RENT,4000,665-669,10,7377,3,8 years,24,14,0,8,Z,17,0,60,665,669,4000,8
230,79126,5825,5825,12.12%,36 months,home_improvement,4%,AR,OWN,3750,690-694,4,5643,0,1 year,12,4,4,1,A,14,1,36,690,694,3750,1
231,103249,2500,2500,15.31%,36 months,home_improvement,22.81%,VA,RENT,2530,670-674,7,5276,6,< 1 year,15,22,4,0,Z,16,0,36,670,674,2530,0
232,43700,7200,7200,19.91%,60 months,other,2%,NY,RENT,5500,660-664,13,2130,0,9 years,19,2,3,9,A,18,0,60,660,664,5500,9
233,83155,8000,8000,14.33%,36 months,other,11.85%,MD,RENT,3941.58,670-674,15,9660,0,2 years,14,11,3,2,A,16,0,36,670,674,3941.58,2
234,16446,25000,24675,20.77%,60 months,home_improvement,19.12%,TX,MORTGAGE,6000,665-669,17,12757,2,10+ years,20,19,4,11,C,17,1,60,665,669,6000,11
235,84110,2500,2500,14.09%,36 months,medical,20.95%,NY,RENT,2666.67,665-669,9,15787,0,n/a,14,20,0,n/a,A,17,0,36,665,669,2666.67,-1
236,2807,20000,2050,12.84%,36 months,home_improvement,1.49%,MI,MORTGAGE,3500,750-754,6,1954,5,2 years,12,1,4,2,Z,8,1,36,750,754,3500,2
237,94386,6250,6250,13.11%,36 months,debt_consolidation,28.61%,CT,RENT,1779.17,720-724,19,7455,1,3 years,13,28,1,3,B,11,0,36,720,724,1779.17,3
238,49074,12375,12375,13.67%,36 months,debt_consolidation,22.42%,KS,MORTGAGE,2083.33,680-684,8,12226,0,3 years,13,22,1,3,A,15,1,36,680,684,2083.33,3
239,88558,18000,18000,10.16%,36 months,debt_consolidation,16.71%,NY,MORTGAGE,6666.67,685-689,16,19850,1,6 years,10,16,1,6,B,14,1,36,685,689,6666.67,6
240,31714,3300,3300,6.99%,36 months,other,20.04%,IL,RENT,3333.33,760-764,10,0,2,1 year,6,20,3,1,C,8,0,36,760,764,3333.33,1
241,68991,21000,21000,18.49%,60 months,other,16.40%,TX,MORTGAGE,8833.33,700-704,11,29293,0,1 year,18,16,3,1,A,13,1,60,700,704,8833.33,1
242,75034,24575,24575,16.29%,36 months,debt_consolidation,19.60%,GA,MORTGAGE,5250,695-699,8,20858,2,10+ years,16,19,1,11,C,14,1,36,695,699,5250,11
243,4532,5000,4900,7.74%,36 months,other,14.40%,OH,RENT,5166.67,750-754,8,15489,1,10+ years,7,14,3,11,B,8,0,36,750,754,5166.67,11
244,67649,20000,20000,16.29%,36 months,debt_consolidation,23.59%,MI,MORTGAGE,5833.33,680-684,14,12696,1,< 1 year,16,23,1,0,B,15,1,36,680,684,5833.33,0
245,34983,13250,13250,6.62%,36 months,debt_consolidation,28.64%,IL,MORTGAGE,5750,750-754,12,7174,3,8 years,6,28,1,8,Z,8,1,36,750,754,5750,8
246,4168,10000,9975,8.59%,36 months,major_purchase,2.85%,PA,MORTGAGE,10167,790-794,9,16,3,10+ years,8,2,5,11,Z,7,1,36,790,794,10167,11
247,13020,20000,19950,10.75%,36 months,debt_consolidation,11.37%,NY,RENT,8416.67,740-744,10,12283,0,3 years,10,11,1,3,A,9,0,36,740,744,8416.67,3
248,28402,10000,10000,8.49%,36 months,debt_consolidation,13.58%,FL,MORTGAGE,4166.67,715-719,8,8455,0,10+ years,8,13,1,11,A,11,1,36,715,719,4166.67,11
249,82112,12000,12000,12.12%,36 months,debt_consolidation,14.66%,FL,MORTGAGE,5000,710-714,11,13235,2,2 years,12,14,1,2,C,12,1,36,710,714,5000,2
250,74368,8000,7950,7.90%,36 months,home_improvement,12.54%,IL,MORTGAGE,3500,725-729,8,6834,2,5 years,7,12,4,5,C,10,1,36,725,729,3500,5
251,5838,11000,10950,8.94%,36 months,credit_card,22.38%,AK,MORTGAGE,4200,760-764,6,8694,4,7 years,8,22,2,7,Z,8,1,36,760,764,4200,7
252,24085,12500,12425,7.49%,36 months,debt_consolidation,14.07%,MD,RENT,8237.5,730-734,15,13261,0,6 years,7,14,1,6,A,9,0,36,730,734,8237.5,6
253,102519,7500,0,11.03%,36 months,credit_card,11.41%,AL,MORTGAGE,3750,685-689,15,5148,7,6 years,11,11,2,6,Z,14,1,36,685,689,3750,6
254,85220,4825,4825,10.16%,36 months,debt_consolidation,14.89%,UT,RENT,2400,705-709,14,6109,1,1 year,10,14,1,1,B,12,0,36,705,709,2400,1
255,29422,7550,7550,16.89%,36 months,other,21.94%,AL,RENT,2880,670-674,2,1989,1,8 years,16,21,3,8,B,16,0,36,670,674,2880,8
256,12751,8000,7827.03,14.35%,36 months,other,20.35%,NY,RENT,4000,675-679,7,2082,0,4 years,14,20,3,4,A,15,0,36,675,679,4000,4
257,96028,6000,6000,14.09%,36 months,debt_consolidation,15.72%,KS,RENT,5083.33,670-674,11,10373,0,4 years,14,15,1,4,A,16,0,36,670,674,5083.33,4
258,104202,8000,8000,15.57%,60 months,major_purchase,2.38%,IL,RENT,5291.67,700-704,4,1252,6,5 years,15,2,5,5,Z,13,0,60,700,704,5291.67,5
259,10096,3000,3000,14.59%,36 months,debt_consolidation,24.20%,IL,MORTGAGE,5000,665-669,6,5527,1,5 years,14,24,1,5,B,17,1,36,665,669,5000,5
260,51445,8000,7997.79,16.29%,36 months,debt_consolidation,15.76%,NY,RENT,3750,665-669,8,7374,1,6 years,16,15,1,6,B,17,0,36,665,669,3750,6
261,30184,8400,8400,5.99%,36 months,credit_card,8.70%,TX,OWN,3000,750-754,6,6215,0,2 years,5,8,2,2,A,8,1,36,750,754,3000,2
262,48402,35000,35000,14.65%,36 months,medical,12.20%,MA,MORTGAGE,14166.67,720-724,7,103354,0,8 years,14,12,0,8,A,11,1,36,720,724,14166.67,8
263,50781,15000,15000,7.90%,36 months,credit_card,21.54%,NY,OWN,5000,730-734,8,21555,0,2 years,7,21,2,2,A,9,1,36,730,734,5000,2
264,8378,7500,7475,10.99%,36 months,home_improvement,7.51%,TX,MORTGAGE,7083.33,800-804,9,2245,7,8 years,10,7,4,8,Z,7,1,36,800,804,7083.33,8
265,16672,24000,23665.54,9.62%,60 months,debt_consolidation,17.41%,DC,RENT,7695.08,805-809,6,1502,0,9 years,9,17,1,9,A,7,0,60,805,809,7695.08,9
266,56643,21000,20975,20.50%,60 months,debt_consolidation,18.42%,NY,MORTGAGE,8083.33,680-684,11,31080,2,5 years,20,18,1,5,C,15,1,60,680,684,8083.33,5
267,65889,6000,6000,7.62%,36 months,debt_consolidation,9.33%,CA,RENT,8315.67,730-734,8,6239,0,2 years,7,9,1,2,A,9,0,36,730,734,8315.67,2
268,18439,4500,4500,6.91%,36 months,major_purchase,0.58%,MD,MORTGAGE,65000,725-729,7,3015,4,7 years,6,0,5,7,Z,10,1,36,725,729,65000,7
269,79217,29000,29000,17.77%,36 months,debt_consolidation,15.70%,MA,RENT,7666.67,695-699,11,23319,0,2 years,17,15,1,2,A,14,0,36,695,699,7666.67,2
270,83672,20000,20000,15.31%,36 months,debt_consolidation,27.35%,CA,RENT,5250,690-694,11,11343,1,6 years,15,27,1,6,B,14,0,36,690,694,5250,6
271,97016,7000,7000,10.16%,36 months,debt_consolidation,10.76%,IL,MORTGAGE,4341.67,695-699,11,13638,0,7 years,10,10,1,7,A,14,1,36,695,699,4341.67,7
272,16867,5000,4950,10.36%,36 months,other,0.51%,NJ,RENT,2916.67,715-719,2,165,2,3 years,10,0,3,3,C,11,0,36,715,719,2916.67,3
273,73664,6000,6000,17.27%,36 months,debt_consolidation,6.91%,IL,MORTGAGE,4025.67,665-669,6,6652,2,5 years,17,6,1,5,C,17,1,36,665,669,4025.67,5
274,42222,10000,10000,15.27%,36 months,wedding,4.02%,IL,RENT,4480,670-674,9,7614,2,1 year,15,4,0,1,C,16,0,36,670,674,4480,1
275,24026,3200,3200,17.49%,36 months,other,1.37%,AR,RENT,2917,665-669,4,1427,1,< 1 year,17,1,3,0,B,17,0,36,665,669,2917,0
276,68139,23000,23000,17.77%,36 months,debt_consolidation,25.84%,MD,MORTGAGE,6625,685-689,17,19870,1,3 years,17,25,1,3,B,14,1,36,685,689,6625,3
277,101715,5000,1750.04,11.54%,36 months,other,10.36%,NY,RENT,3416.67,670-674,17,15301,7,1 year,11,10,3,1,Z,16,0,36,670,674,3416.67,1
278,32974,3000,3000,12.69%,36 months,debt_consolidation,3.12%,CA,RENT,2083.33,715-719,3,844,0,3 years,12,3,1,3,A,11,0,36,715,719,2083.33,3
279,19091,12000,11975,10.74%,60 months,debt_consolidation,17.63%,VA,RENT,3500,715-719,11,18808,0,5 years,10,17,1,5,A,11,0,60,715,719,3500,5
280,57072,20000,19975,13.99%,60 months,debt_consolidation,31.20%,NY,RENT,4166.67,720-724,9,8810,0,6 years,13,31,1,6,A,11,0,60,720,724,4166.67,6
281,82788,1200,1200,15.80%,36 months,debt_consolidation,27.14%,MI,RENT,2166.67,665-669,9,9076,1,3 years,15,27,1,3,B,17,0,36,665,669,2166.67,3
282,33093,8000,8000,6.62%,36 months,credit_card,4.90%,FL,MORTGAGE,3000,780-784,5,6084,1,n/a,6,4,2,n/a,B,7,1,36,780,784,3000,-1
283,28534,10000,9975,16.49%,60 months,credit_card,17.70%,IL,MORTGAGE,5416.67,705-709,10,41329,0,10+ years,16,17,2,11,A,12,1,60,705,709,5416.67,11
284,22444,11000,11000,13.06%,36 months,other,22.42%,NC,MORTGAGE,7916.67,690-694,9,34314,1,< 1 year,13,22,3,0,B,14,1,36,690,694,7916.67,0
285,95117,18000,18000,16.29%,36 months,credit_card,17.62%,CA,MORTGAGE,5250,670-674,11,9379,1,5 years,16,17,2,5,B,16,1,36,670,674,5250,5
286,30817,24000,23975,17.49%,60 months,small_business,8.96%,OR,RENT,5000,705-709,4,323,1,10+ years,17,8,0,11,B,12,0,60,705,709,5000,11
287,84180,8000,7925,18.75%,60 months,other,9.92%,WA,MORTGAGE,5002.33,675-679,7,8421,1,10+ years,18,9,3,11,B,15,1,60,675,679,5002.33,11
288,35299,6000,6000,11.71%,36 months,other,21.45%,MI,RENT,3100,685-689,18,10426,0,2 years,11,21,3,2,A,14,0,36,685,689,3100,2
289,99867,35000,34950,17.27%,36 months,debt_consolidation,22.74%,CA,RENT,6750,675-679,15,24626,1,10+ years,17,22,1,11,B,15,0,36,675,679,6750,11
290,16487,1000,750,10.36%,36 months,renewable_energy,0%,GA,MORTGAGE,1800,730-734,2,0,1,< 1 year,10,0,0,0,B,9,1,36,730,734,1800,0
291,84283,10000,10000,15.31%,36 months,credit_card,27.71%,CA,RENT,3750,680-684,19,19385,1,3 years,15,27,2,3,B,15,0,36,680,684,3750,3
292,83786,6000,6000,15.80%,36 months,medical,7.94%,NY,RENT,5000,670-674,7,14784,1,10+ years,15,7,0,11,B,16,0,36,670,674,5000,11
293,85172,4000,4000,6.03%,36 months,car,13.03%,CA,RENT,2916.67,750-754,7,2860,0,5 years,6,13,0,5,A,8,0,36,750,754,2916.67,5
294,41190,20000,20000,11.71%,60 months,debt_consolidation,10.98%,IL,MORTGAGE,5416.67,745-749,10,20836,0,10+ years,11,10,1,11,A,9,1,60,745,749,5416.67,11
295,102580,3500,690.34,14.12%,36 months,medical,10.19%,IA,OTHER,3750,655-659,8,9771,4,10+ years,14,10,0,11,Z,14,0,36,655,659,3750,11
296,57127,24000,24000,19.99%,60 months,debt_consolidation,3.48%,AZ,RENT,8333.33,690-694,8,8224,1,5 years,19,3,1,5,B,14,0,60,690,694,8333.33,5
297,70843,8000,8000,14.09%,36 months,debt_consolidation,14.31%,CA,RENT,3500,690-694,7,5074,2,4 years,14,14,1,4,C,14,0,36,690,694,3500,4
298,73060,12000,12000,6.62%,36 months,credit_card,13.88%,MA,MORTGAGE,7125,775-779,15,20639,1,5 years,6,13,2,5,B,8,1,36,775,779,7125,5
299,88845,17600,17600,8.90%,36 months,debt_consolidation,16.58%,CO,MORTGAGE,4166.67,750-754,8,235,1,8 years,8,16,1,8,B,8,1,36,750,754,4166.67,8
300,1031,5000,512.46,12.92%,36 months,debt_consolidation,16.29%,CA,RENT,3333,665-669,11,14244,2,2 years,12,16,1,2,C,17,0,36,665,669,3333,2
301,14556,8000,8000,18.67%,60 months,educational,5.56%,CA,RENT,2500,660-664,5,5770,2,6 years,18,5,0,6,C,18,0,60,660,664,2500,6
302,8549,10000,9850,9.88%,36 months,debt_consolidation,17.04%,KY,MORTGAGE,4500,730-734,8,6948,2,4 years,9,17,1,4,C,9,1,36,730,734,4500,4
303,61042,16800,16800,6.62%,36 months,debt_consolidation,3.87%,SC,OWN,16083.33,800-804,5,13470,1,8 years,6,3,1,8,B,7,1,36,800,804,16083.33,8
304,13096,6500,6450,10.38%,60 months,home_improvement,6.86%,KY,MORTGAGE,2738.67,755-759,10,2345,1,8 years,10,6,4,8,B,8,1,60,755,759,2738.67,8
305,70987,35000,35000,7.90%,36 months,home_improvement,20.70%,TX,MORTGAGE,12083.33,790-794,10,28864,0,10+ years,7,20,4,11,A,7,1,36,790,794,12083.33,11
306,70752,9950,9950,14.33%,36 months,debt_consolidation,4.19%,NJ,MORTGAGE,4800,685-689,9,5038,1,5 years,14,4,1,5,B,14,1,36,685,689,4800,5
307,35935,5000,5000,9.91%,36 months,debt_consolidation,28.77%,OH,RENT,3166.67,750-754,3,0,1,n/a,9,28,1,n/a,B,8,0,36,750,754,3166.67,-1
308,68413,10000,10000,19.05%,60 months,debt_consolidation,28.39%,FL,RENT,3726.67,695-699,23,10067,2,5 years,19,28,1,5,C,14,0,60,695,699,3726.67,5
309,74613,6000,6000,13.11%,36 months,debt_consolidation,19.97%,PA,MORTGAGE,5833.33,685-689,6,5523,1,1 year,13,19,1,1,B,14,1,36,685,689,5833.33,1
310,82673,35000,35000,7.90%,36 months,debt_consolidation,20.27%,VA,MORTGAGE,12083.33,770-774,15,35242,0,10+ years,7,20,1,11,A,6,1,36,770,774,12083.33,11
311,56341,5600,5600,7.90%,36 months,debt_consolidation,16.54%,FL,RENT,1916.67,705-709,8,3373,0,5 years,7,16,1,5,A,12,0,36,705,709,1916.67,5
312,32601,17000,17000,7.90%,36 months,small_business,6.43%,NJ,RENT,6250,795-799,4,1352,3,6 years,7,6,0,6,Z,8,0,36,795,799,6250,6
313,25674,15000,15000,12.99%,60 months,debt_consolidation,17.45%,NY,RENT,5666.67,715-719,13,10855,0,3 years,12,17,1,3,A,11,0,60,715,719,5666.67,3
314,73376,3000,3000,11.14%,36 months,small_business,1.70%,NY,MORTGAGE,7750,685-689,7,874,0,10+ years,11,1,0,11,A,14,1,36,685,689,7750,11
315,89741,12000,12000,17.77%,36 months,credit_card,9.86%,MA,RENT,3083.33,665-669,10,4390,0,4 years,17,9,2,4,A,17,0,36,665,669,3083.33,4
316,33667,25000,25000,14.27%,36 months,debt_consolidation,14.59%,MA,MORTGAGE,9000,705-709,11,22364,3,7 years,14,14,1,7,Z,12,1,36,705,709,9000,7
317,88438,31075,31050,20.49%,36 months,credit_card,26.18%,MA,OWN,6000,660-664,20,27221,2,10+ years,20,26,2,11,C,18,1,36,660,664,6000,11
318,77788,4750,4750,14.33%,60 months,debt_consolidation,23.48%,SC,RENT,1500,740-744,11,1687,3,< 1 year,14,23,1,0,Z,9,0,60,740,744,1500,0
